constIndex:46|lP.x:38.0611|lP.y:47.735|lP.z:-17.1094|lR.x:-.38261|lR.y:0|lR.z:0|lR.w:.92391|lS.x:1|lS.y:1|lS.z:1.41422
lP.x:-19.75189|lP.y:47.15201|lP.z:-55.3064|lR.x:.57519|lR.y:.69375|lR.z:-.13676|lR.w:.41129|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-19.7769|lP.y:52.461|lP.z:-53.8574|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-19.75089|lP.y:52.27256|lP.z:-57.52246|lR.x:.12254|lR.y:.39275|lR.z:-.588|lR.w:.69641|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-19.75189|lP.y:52.27201|lP.z:-55.3064|lR.x:.57519|lR.y:.69375|lR.z:-.13676|lR.w:.41129|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-21.88691|lP.y:49.71256|lP.z:-52.74633|lR.x:.588|lR.y:-.69641|lR.z:.12254|lR.w:.39275|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-21.88591|lP.y:49.71201|lP.z:-54.9624|lR.x:.13676|lR.y:-.41129|lR.z:.57519|lR.w:.69375|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-21.88691|lP.y:50.99256|lP.z:-55.30634|lR.x:.588|lR.y:-.69641|lR.z:.12254|lR.w:.39275|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-21.88591|lP.y:50.99201|lP.z:-57.5224|lR.x:.13676|lR.y:-.41129|lR.z:.57519|lR.w:.69375|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-21.88691|lP.y:52.27256|lP.z:-52.74633|lR.x:.588|lR.y:-.69641|lR.z:.12254|lR.w:.39275|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-21.88591|lP.y:52.27201|lP.z:-54.9624|lR.x:.13676|lR.y:-.41129|lR.z:.57519|lR.w:.69375|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:-24.4209|lP.y:47.341|lP.z:-48.7314|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-24.4209|lP.y:49.901|lP.z:-48.7314|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-8.0159|lP.y:47.341|lP.z:-37.4524|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-8.0219|lP.y:47.34101|lP.z:-39.53638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-1.8569|lP.y:47.341|lP.z:-38.49739|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-1.8569|lP.y:47.341|lP.z:-41.0574|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-1.8569|lP.y:47.341|lP.z:-35.9374|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-3.9409|lP.y:47.341|lP.z:-35.9314|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-3.9409|lP.y:47.341|lP.z:-41.0514|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-5.4619|lP.y:50.22101|lP.z:-44.65638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-5.4559|lP.y:50.221|lP.z:-42.5724|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-.3419|lP.y:50.22101|lP.z:-44.65638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-.3359|lP.y:50.221|lP.z:-42.5724|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:4.7781|lP.y:50.22101|lP.z:-44.65638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:4.7841|lP.y:50.221|lP.z:-42.5724|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:9.8981|lP.y:50.22101|lP.z:-44.65638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:9.9041|lP.y:50.221|lP.z:-42.5724|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-5.4619|lP.y:50.22101|lP.z:-54.89638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:9.8981|lP.y:50.22101|lP.z:-54.89638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-1.8569|lP.y:47.341|lP.z:-46.17739|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-3.9409|lP.y:47.341|lP.z:-46.1714|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-1.8569|lP.y:47.341|lP.z:-30.8174|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-3.9409|lP.y:47.341|lP.z:-30.8114|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-5.4619|lP.y:50.22101|lP.z:-34.41638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-5.4559|lP.y:50.221|lP.z:-32.3324|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-.3419|lP.y:50.22101|lP.z:-34.41638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:-.3359|lP.y:50.221|lP.z:-32.3324|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:4.7781|lP.y:50.22101|lP.z:-34.41638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:4.7841|lP.y:50.221|lP.z:-32.3324|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:9.8981|lP.y:50.22101|lP.z:-34.41638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:9.9041|lP.y:50.221|lP.z:-32.3324|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:8.3831|lP.y:47.341|lP.z:-41.0574|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:8.3831|lP.y:47.341|lP.z:-35.9374|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:6.2991|lP.y:47.341|lP.z:-35.9314|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:6.2991|lP.y:47.341|lP.z:-41.0514|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:8.3831|lP.y:47.341|lP.z:-46.17739|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:6.2991|lP.y:47.341|lP.z:-46.1714|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:8.3831|lP.y:47.341|lP.z:-30.8174|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:6.2991|lP.y:47.341|lP.z:-30.8114|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:6.2991|lP.y:47.341|lP.z:-38.4914|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:2.2191|lP.y:52.14801|lP.z:6.61061|intensity:1|range:3|color.r:.73833|color.g:.14646|color.b:.94853
lP.x:3.1851|lP.y:51.28601|lP.z:6.6106|intensity:1|range:3|color.r:.73833|color.g:.14646|color.b:.94853
lP.x:1.2381|lP.y:51.28601|lP.z:6.6106|intensity:1|range:3|color.r:.73833|color.g:.14646|color.b:.94853
lP.x:1.3941|lP.y:50.48101|lP.z:6.61059|intensity:1|range:3|color.r:.73833|color.g:.14646|color.b:.94853
lP.x:3.0431|lP.y:50.48101|lP.z:6.61059|intensity:1|range:3|color.r:.73833|color.g:.14646|color.b:.94853
lP.x:1.5421|lP.y:52.03001|lP.z:6.61061|intensity:1|range:3|color.r:.06452|color.g:.54717|color.b:.15362
lP.x:2.7581|lP.y:52.04101|lP.z:6.61061|intensity:.49|range:3|color.r:.94902|color.g:.1451|color.b:.16734
lP.x:38.0581|lP.y:55.02101|lP.z:-16.49638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:38.0581|lP.y:52.46101|lP.z:-16.49638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:45.7381|lP.y:55.02101|lP.z:-16.49638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:45.7381|lP.y:52.46101|lP.z:-16.49638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:45.7441|lP.y:55.021|lP.z:-14.4124|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:45.7441|lP.y:52.461|lP.z:-14.4124|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:50.8581|lP.y:49.90101|lP.z:-6.25638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:54.52916|lP.y:47.15256|lP.z:-45.10638|lR.x:.50243|lR.y:-.21472|lR.z:-.32913|lR.w:.77015|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:52.3131|lP.y:47.15201|lP.z:-45.10738|lR.x:.50342|lR.y:.19973|lR.z:.31001|lR.w:.78139|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:52.31304|lP.y:47.15257|lP.z:-47.24239|lR.x:.32913|lR.y:-.77015|lR.z:.50243|lR.w:-.21472|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:54.5291|lP.y:47.15203|lP.z:-47.24139|lR.x:-.31001|lR.y:-.78139|lR.z:.50342|lR.w:.19973|intensity:.8|range:3|type:S|spotAngle:111.8
lP.x:37.0191|lP.y:47.341|lP.z:-30.8114|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:46.7831|lP.y:47.341|lP.z:-30.8174|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:45.7381|lP.y:47.34101|lP.z:-31.85638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:38.0581|lP.y:47.34101|lP.z:-31.85638|lR.x:.84187|lR.y:0|lR.z:0|lR.w:.53968|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:37.0191|lP.y:47.341|lP.z:-25.6914|lR.x:.59529|lR.y:.38162|lR.z:-.59529|lR.w:.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:46.7831|lP.y:47.341|lP.z:-25.6974|lR.x:-.59529|lR.y:.38162|lR.z:-.59529|lR.w:-.38162|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:40.6241|lP.y:47.341|lP.z:-24.6524|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:45.7441|lP.y:47.341|lP.z:-24.6524|lR.x:0|lR.y:.53969|lR.z:-.84187|lR.w:0|intensity:1.36|range:3|type:S|color.r:.64623|color.g:.67062|color.b:1|spotAngle:77.8
lP.x:44.3921|lP.y:49.865|lP.z:-10.3374|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:44.3811|lP.y:49.724|lP.z:-10.3444|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:44.5881|lP.y:48.439|lP.z:-10.0864|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:44.5881|lP.y:48.463|lP.z:-10.8484|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:44.5881|lP.y:48.173|lP.z:-10.4494|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:44.5881|lP.y:48.823|lP.z:-10.4494|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:7.5826|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:7.5756|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:7.8336|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:7.0716|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:7.4706|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:7.4706|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:10.1426|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:10.1356|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:10.3936|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:9.6316|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:10.0306|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:10.0306|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:12.7026|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:12.6956|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:12.9536|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:12.1916|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:12.5906|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:12.5906|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:15.2626|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:15.2556|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:15.5136|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:14.7516|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:15.1506|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:15.1506|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:17.8226|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:17.8156|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:18.0736|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:17.3116|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:17.7106|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:17.7106|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:22.9426|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:22.9356|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:23.1936|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:22.4316|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:22.8306|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:22.8306|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:25.5026|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:25.4956|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:25.7536|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:24.9916|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:25.3906|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:25.3906|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.0321|lP.y:49.865|lP.z:28.0626|lR.x:-.39344|lR.y:.58754|lR.z:-.39344|lR.w:-.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:29.0211|lP.y:49.724|lP.z:28.0556|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:29.2281|lP.y:48.439|lP.z:28.3136|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.463|lP.z:27.5516|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.173|lP.z:27.9506|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:29.2281|lP.y:48.823|lP.z:27.9506|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.4901|lP.y:49.865|lP.z:28.0686|lR.x:.39344|lR.y:.58754|lR.z:-.39344|lR.w:.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:21.5011|lP.y:49.724|lP.z:28.0756|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:21.2941|lP.y:48.439|lP.z:27.8176|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.463|lP.z:28.5796|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.173|lP.z:28.1806|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.823|lP.z:28.1806|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.4901|lP.y:49.865|lP.z:25.5086|lR.x:.39344|lR.y:.58754|lR.z:-.39344|lR.w:.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:21.5011|lP.y:49.724|lP.z:25.5156|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:21.2941|lP.y:48.439|lP.z:25.2576|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.463|lP.z:26.0196|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.173|lP.z:25.6206|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.823|lP.z:25.6206|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.4901|lP.y:49.865|lP.z:22.9486|lR.x:.39344|lR.y:.58754|lR.z:-.39344|lR.w:.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:21.5011|lP.y:49.724|lP.z:22.9556|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:21.2941|lP.y:48.439|lP.z:22.6976|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.463|lP.z:23.4596|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.173|lP.z:23.0606|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.823|lP.z:23.0606|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.4901|lP.y:49.865|lP.z:20.3886|lR.x:.39344|lR.y:.58754|lR.z:-.39344|lR.w:.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:21.5011|lP.y:49.724|lP.z:20.3956|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:21.2941|lP.y:48.439|lP.z:20.1376|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.463|lP.z:20.8996|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.173|lP.z:20.5006|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.823|lP.z:20.5006|intensity:7.96|range:2|color.r:0|color.g:1|color.b:.94952
lP.x:21.4901|lP.y:49.865|lP.z:17.8286|lR.x:.39344|lR.y:.58754|lR.z:-.39344|lR.w:.58754|intensity:1|range:10|type:S|color.r:.82075|color.g:.7425|color.b:.60782|spotAngle:117.9
lP.x:21.5011|lP.y:49.724|lP.z:17.8356|intensity:1.13|range:.5|color.r:1|color.g:.94565|color.b:.81604
lP.x:21.2941|lP.y:48.439|lP.z:17.5776|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
lP.x:21.2941|lP.y:48.463|lP.z:18.3396|intensity:2.35|range:2.81|color.r:0|color.g:1|color.b:.94952
