constIndex:254|chunk_sci1_6 (282)|localPosition.x:-25.64|localPosition.y:-28.16|localPosition.z:-23.06|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
localPosition.x:-4.8991|localPosition.y:-27.1579|localPosition.z:47.5786|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.36389|localPosition.y:-26.6089|localPosition.z:44.9336|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-2.18611|localPosition.y:-26.6089|localPosition.z:44.9406|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-2.17411|localPosition.y:-26.6089|localPosition.z:47.5006|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.36889|localPosition.y:-26.6089|localPosition.z:47.4966|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-2.18611|localPosition.y:-26.6089|localPosition.z:42.4406|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.36389|localPosition.y:-26.6089|localPosition.z:42.4306|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.36389|localPosition.y:-26.6089|localPosition.z:39.8406|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-2.18611|localPosition.y:-26.6089|localPosition.z:39.8506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-2.18611|localPosition.y:-26.6089|localPosition.z:37.3206|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.36389|localPosition.y:-26.6089|localPosition.z:37.3106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.53|range:3|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-1.04111|localPosition.y:-27.7289|localPosition.z:41.9096|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.9|range:4.98072|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.9261|localPosition.y:-27.9789|localPosition.z:33.0036|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-12.5561|localPosition.y:-27.9789|localPosition.z:33.0036|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-15.0761|localPosition.y:-27.9789|localPosition.z:33.0036|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-18.0311|localPosition.y:-27.8819|localPosition.z:33.1596|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-17.5361|localPosition.y:-27.9789|localPosition.z:35.5006|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-15.0761|localPosition.y:-27.9789|localPosition.z:35.5006|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-12.5561|localPosition.y:-27.9789|localPosition.z:35.5006|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.9261|localPosition.y:-27.9789|localPosition.z:35.5006|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.9261|localPosition.y:-27.9789|localPosition.z:38.0506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-12.5561|localPosition.y:-27.9789|localPosition.z:38.0506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-15.0761|localPosition.y:-27.9789|localPosition.z:38.0506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-17.5361|localPosition.y:-27.9789|localPosition.z:38.0506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-17.5361|localPosition.y:-27.9789|localPosition.z:40.6606|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:0.64|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-15.0761|localPosition.y:-27.9789|localPosition.z:40.6606|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:0.64|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-12.5561|localPosition.y:-27.9789|localPosition.z:40.6606|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:0.64|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.9261|localPosition.y:-27.9789|localPosition.z:40.6606|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-12.5561|localPosition.y:-28.6389|localPosition.z:48.1106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.95|range:3.58|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.9661|localPosition.y:-27.9789|localPosition.z:48.2416|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.14|range:3.10223|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-14.4151|localPosition.y:-28.5589|localPosition.z:47.4186|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.14|range:3.58|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.8661|localPosition.y:-27.2489|localPosition.z:46.8106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:0.49|range:8.337|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.8661|localPosition.y:-28.4489|localPosition.z:46.8106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:0.49|range:8.337|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-20.5181|localPosition.y:-28.5149|localPosition.z:38.0506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.48|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-22.6951|localPosition.y:-27.9829|localPosition.z:35.5906|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.24|range:9.35|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-25.2451|localPosition.y:-27.9829|localPosition.z:35.5906|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.24|range:9.35|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-22.6951|localPosition.y:-27.9829|localPosition.z:38.0766|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.24|range:9.35|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:5.48789|localPosition.y:-28.1419|localPosition.z:33.5006|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.61|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:10.39389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:12.94389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:15.53389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:17.97389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:7.88389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:5.27389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:2.81389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.21389|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-2.38611|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-4.9561|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-7.4261|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-9.9261|localPosition.y:-28.2489|localPosition.z:30.4106|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:10.39389|localPosition.y:-28.2489|localPosition.z:27.9906|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:10.39389|localPosition.y:-28.2489|localPosition.z:25.3806|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:7.85389|localPosition.y:-28.2489|localPosition.z:25.3806|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:12.62189|localPosition.y:-27.5069|localPosition.z:28.0056|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.08|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:15.53389|localPosition.y:-28.0379|localPosition.z:27.8666|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:15.53389|localPosition.y:-28.0379|localPosition.z:20.2066|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:18.04989|localPosition.y:-28.0379|localPosition.z:20.2066|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:6|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:16.79389|localPosition.y:-26.1989|localPosition.z:22.7806|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.42|range:8|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:16.79389|localPosition.y:-26.1989|localPosition.z:25.1806|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.42|range:8|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:None|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.23489|localPosition.y:-28.2369|localPosition.z:22.8376|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.23489|localPosition.y:-28.2369|localPosition.z:25.3506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:2.84389|localPosition.y:-28.2369|localPosition.z:25.3506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:2.84389|localPosition.y:-28.2369|localPosition.z:22.8376|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-4.7061|localPosition.y:-28.2369|localPosition.z:22.8376|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-4.7061|localPosition.y:-28.2369|localPosition.z:25.3506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-7.3161|localPosition.y:-28.2369|localPosition.z:25.3506|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-7.3161|localPosition.y:-28.2369|localPosition.z:22.8376|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-7.3161|localPosition.y:-28.2369|localPosition.z:27.6206|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.41|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:2.84389|localPosition.y:-28.2369|localPosition.z:27.6206|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.41|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:0.23489|localPosition.y:-27.7359|localPosition.z:20.2196|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-2.30311|localPosition.y:-27.7359|localPosition.z:20.2196|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:2.17|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:High|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-7.4401|localPosition.y:-27.7359|localPosition.z:20.2196|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.22|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:-4.7861|localPosition.y:-27.7359|localPosition.z:20.2196|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.22|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
localPosition.x:2.76389|localPosition.y:-27.7359|localPosition.z:20.2196|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1|intensity:1.22|range:5|type:Point|color.r:1|color.g:1|color.b:1|color.a:1|spotAngle:30|shadows:Soft|shadowStrength:0.9|shadowResolution:Low|shadowBias:0.004|shadowNormalBias:0.4|shadowNearPlane:0.02|
