constIndex:144|lP.x:39.7511|lP.y:107.882|lP.z:-56.2306|lR.x:.92388|lR.y:.38268|lR.z:0|lR.w:0|lS.x:1.415|lS.y:1|lS.z:1
lP.x:21.6001|lP.y:110.7249|lP.z:-12.7406|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.5831|lP.y:108.4209|lP.z:-13.7196|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.5831|lP.y:108.4209|lP.z:-13.5586|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.5831|lP.y:108.4209|lP.z:-11.8786|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:.53254|color.g:0|color.b:.7451|spotAngle:30|
lP.x:21.7071|lP.y:110.3909|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:109.9759|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:109.2859|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:108.6359|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:112.1659|lP.z:-15.2426|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:112.799|lP.z:-15.2426|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:111.5019|lP.z:-15.2426|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.74381|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:112.1819|lP.z:-14.4026|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:112.1819|lP.z:-15.9686|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:112.7379|lP.z:-14.7506|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:21.7021|lP.y:112.7759|lP.z:-15.7096|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.17916|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:111.632|lP.z:-14.5616|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.64397|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:111.5609|lP.z:-16.0446|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:21.6001|lP.y:113.285|lP.z:-15.3006|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.5831|lP.y:110.9809|lP.z:-16.2796|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.5831|lP.y:110.9809|lP.z:-16.1186|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.5831|lP.y:110.9809|lP.z:-14.4386|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:.53254|color.g:0|color.b:.7451|spotAngle:30|
lP.x:21.7071|lP.y:112.9509|lP.z:-15.2676|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:112.5359|lP.z:-15.2676|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:111.8459|lP.z:-15.2676|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:111.1959|lP.z:-15.2676|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:112.1659|lP.z:-12.6826|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:112.799|lP.z:-12.6826|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:111.5019|lP.z:-12.6826|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.74381|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:112.1819|lP.z:-11.8426|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:112.1819|lP.z:-13.4086|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:21.7021|lP.y:112.7379|lP.z:-12.1906|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:21.7021|lP.y:112.7759|lP.z:-13.1496|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.17916|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:111.632|lP.z:-12.0016|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.64397|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7021|lP.y:111.5609|lP.z:-13.4846|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:21.6001|lP.y:113.285|lP.z:-12.7406|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.5831|lP.y:110.9809|lP.z:-13.7196|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.5831|lP.y:110.9809|lP.z:-13.5586|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.5831|lP.y:110.9809|lP.z:-11.8786|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:.53254|color.g:0|color.b:.7451|spotAngle:30|
lP.x:21.7071|lP.y:112.9509|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:112.5359|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:111.8459|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.7071|lP.y:111.1959|lP.z:-12.7076|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1481|lP.y:109.606|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1481|lP.y:110.239|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:20.1481|lP.y:108.942|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.74381|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:19.3081|lP.y:109.622|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:20.8741|lP.y:109.622|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:19.6561|lP.y:110.178|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:20.6151|lP.y:110.216|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.17916|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:19.4671|lP.y:109.072|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.64397|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.9501|lP.y:109.001|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:20.2061|lP.y:110.725|lP.z:-11.28658|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.1851|lP.y:108.421|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.0241|lP.y:108.421|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:19.3441|lP.y:108.421|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:.53254|color.g:0|color.b:.7451|spotAngle:30|
lP.x:20.1731|lP.y:110.391|lP.z:-11.17959|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1731|lP.y:109.976|lP.z:-11.17959|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1731|lP.y:109.286|lP.z:-11.1796|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1731|lP.y:108.636|lP.z:-11.17961|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1481|lP.y:112.166|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1481|lP.y:112.799|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:20.1481|lP.y:111.502|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.74381|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:19.3081|lP.y:112.182|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:20.8741|lP.y:112.182|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:19.6561|lP.y:112.738|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:20.6151|lP.y:112.776|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.17916|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:19.4671|lP.y:111.632|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.64397|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.9501|lP.y:111.561|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:20.2061|lP.y:113.285|lP.z:-11.28658|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:21.1851|lP.y:110.981|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:21.0241|lP.y:110.981|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:19.3441|lP.y:110.981|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:.53254|color.g:0|color.b:.7451|spotAngle:30|
lP.x:20.1731|lP.y:112.951|lP.z:-11.17959|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1731|lP.y:112.536|lP.z:-11.17959|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1731|lP.y:111.846|lP.z:-11.1796|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:20.1731|lP.y:111.196|lP.z:-11.17961|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:17.5881|lP.y:112.166|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:17.5881|lP.y:112.799|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:17.5881|lP.y:111.502|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.74381|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:16.7481|lP.y:112.182|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:18.3141|lP.y:112.182|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:17.0961|lP.y:112.738|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:18.0551|lP.y:112.776|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.17916|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:16.9071|lP.y:111.632|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.64397|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:18.3901|lP.y:111.561|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:17.6461|lP.y:113.285|lP.z:-11.28658|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:18.6251|lP.y:110.981|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:18.4641|lP.y:110.981|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:16.7841|lP.y:110.981|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:.53254|color.g:0|color.b:.7451|spotAngle:30|
lP.x:17.6131|lP.y:112.951|lP.z:-11.17959|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:17.6131|lP.y:112.536|lP.z:-11.17959|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:17.6131|lP.y:111.846|lP.z:-11.1796|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:17.6131|lP.y:111.196|lP.z:-11.17961|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:.92881|range:3|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:17.5881|lP.y:109.606|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:17.5881|lP.y:110.239|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:17.5881|lP.y:108.942|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.74381|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:16.7481|lP.y:109.622|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:18.3141|lP.y:109.622|lP.z:-11.1846|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3.08554|range:2|type:Point|color.r:1|color.g:.57255|color.b:0|spotAngle:30|
lP.x:17.0961|lP.y:110.178|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:18.0551|lP.y:110.216|lP.z:-11.18459|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.17916|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:16.9071|lP.y:109.072|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.64397|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:18.3901|lP.y:109.001|lP.z:-11.18461|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2.31473|range:2|type:Point|color.r:.627|color.g:0|color.b:.7451|spotAngle:30|
lP.x:17.6461|lP.y:110.725|lP.z:-11.28658|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:3|range:2|type:Point|color.r:0|color.g:.74528|color.b:.08216|spotAngle:30|
lP.x:18.6251|lP.y:108.421|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
lP.x:18.4641|lP.y:108.421|lP.z:-11.30362|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1|intensity:2|range:2|type:Point|color.r:.7451|color.g:.09082|color.b:0|spotAngle:30|
